club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
benfica,Benfica,porto,Porto,Steven Vitória,steven vitoria,Q3718823,,steven de sousa vitoria;steven vitoria
benfica,Benfica,porto,Porto,Tiago,tiago,Q210944,,tiago;tiago cardoso mendes;tiago cesar moreira pereira;tiago mendes;tiago pereira
benfica,Benfica,porto,Porto,Tiago Pereira,tiago pereira,Q3032378,,tiago pereira
benfica,Benfica,porto,Porto,Tiago Silva,tiago silva,Q65694446,,tiago fernando penela silva;tiago goncalves da silva;tiago rafael maia da silva;tiago silva;tiago silva dos santos
benfica,Benfica,porto,Porto,Tomo Šokota,tomo sokota,Q721546,,tomislav sokota;tomo sokota
benfica,Benfica,porto,Porto,Toni,toni,Q611003,,antonio dinis duarte;antonio duarte;antonio jose da conceicao oliveira;antonio pedro de brito lopes;antonio sanchez cabeza;nelson antonio soares da gama;toni;toni lopes;toni sanchez
benfica,Benfica,porto,Porto,Vasili Kulkov,vasili kulkov,Q1934578,,vasili kulkov;vasili sergeyevich kulkov
benfica,Benfica,porto,Porto,Vieirinha,vieirinha,Q24578740,,adelino andre vieira de freitas;manuel alberto vieira;vieirinha
benfica,Benfica,porto,Porto,Zlatko Zahovič,zlatko zahovic,Q207186,,zlatko zahovic
benfica,Benfica,racing-club,Racing Club,Carlos Torres,carlos torres,Q25933138,,carlos luis torres martinez;carlos torres
benfica,Benfica,racing-club,Racing Club,Germán Conti,german conti,Q16298483,,german andres conti;german conti
benfica,Benfica,racing-club,Racing Club,Gonzalo Bergessio,gonzalo bergessio,Q969146,,gonzalo bergessio;gonzalo ruben bergessio
benfica,Benfica,racing-club,Racing Club,José Luis Fernández,jose luis fernandez,Q2461836,,jose luis fernandez
benfica,Benfica,racing-club,Racing Club,José Shaffer,jose shaffer,Q1363236,,jose alberto shaffer;jose shaffer
benfica,Benfica,racing-club,Racing Club,Lisandro López,lisandro lopez,Q719334,,lisandro ezequiel lopez;lisandro lopez
benfica,Benfica,racing-club,Racing Club,Lorenzo Melgarejo,lorenzo melgarejo,Q963953,,lorenzo antonio melgarejo sanabria;lorenzo melgarejo
benfica,Benfica,racing-club,Racing Club,Luis Fariña,luis farina,Q3454171,,luis carlos farina olivera;luis farina
benfica,Benfica,rangers,Rangers,Claudio Caniggia,claudio caniggia,Q270890,,claudio caniggia;claudio paul caniggia
benfica,Benfica,rangers,Rangers,Cristián Uribe,cristian uribe,Q5186432,,cristian roberto uribe lara;cristian uribe
benfica,Benfica,rangers,Rangers,Daniel Candeias,daniel candeias,Q1161275,,daniel candeias;daniel joao santos candeias
benfica,Benfica,rangers,Rangers,Emerson,emerson,Q215952,,emerson;emerson barbosa rodrigues dos santos;emerson da conceicao;emerson da luz;emerson dos santos da luz;emerson ferreira da rosa;emerson luiz firmino;emerson moises costa
benfica,Benfica,rangers,Rangers,Jonas Thern,jonas thern,Q535027,,jonas magnus thern;jonas thern
benfica,Benfica,rapid-wien,Rapid Wien,Gaston Taument,gaston taument,Q686893,,gaston taument
benfica,Benfica,red-bull-salzburg,Red Bull Salzburg,Airton,airton,Q409256,,airton;airton moises santos sousa;airton moraes michellon;airton ribeiro santos
benfica,Benfica,red-bull-salzburg,Red Bull Salzburg,Amar Dedić,amar dedic,Q65948595,,amar dedic
benfica,Benfica,red-bull-salzburg,Red Bull Salzburg,Hany Mukhtar,hany mukhtar,Q101748,,hany abubakr mukhtar;hany mukhtar
benfica,Benfica,red-bull-salzburg,Red Bull Salzburg,Valentino Lazaro,valentino lazaro,Q1450945,,valentino lando lazaro;valentino lazaro
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Edgar,edgar,Q2522220,,edgar;edgar bruno da silva;edgar pacheco;edgar patricio de carvalho pacheco
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Hugo Vieira,hugo vieira,Q2071829,,hugo filipe da costa oliveira;hugo vieira
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Ivan Dudić,ivan dudic,Q898129,,ivan dudic
benfica,Benfica,red-star-belgrade,Red Star Belgrade,João Lucas,joao lucas,Q26405010,,joao lucas;joao lucas de almeida carvalho;joao nuno silva cardoso lucas;joao paulo lazaro lucas
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Luka Jović,luka jovic,Q16979983,,luka jovic
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Mihailo Ristić,mihailo ristic,Q18127546,,mihailo ristic
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Nemanja Radonjić,nemanja radonjic,Q23771922,,nemanja radonjic
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Stefan Mitrović,stefan mitrovic,Q2185245,,stefan mitrovic
benfica,Benfica,red-star-belgrade,Red Star Belgrade,Zoran Filipović,zoran filipovic,Q220506,,zoran filipovic
benfica,Benfica,river-plate,River Plate,Alejandro Escalona,alejandro escalona,Q1621381,,alejandro adrian escalona martinez;alejandro escalona
benfica,Benfica,river-plate,River Plate,Benjamín Rollheiser,benjamin rollheiser,Q47436345,,benjamin rollheiser
benfica,Benfica,river-plate,River Plate,Enzo Fernández,enzo fernandez,Q96105248,,enzo fernandez;enzo jeremias fernandez
benfica,Benfica,river-plate,River Plate,Enzo Nicolás Pérez,enzo nicolas perez,Q926353,,enzo nicolas perez;enzo perez
benfica,Benfica,river-plate,River Plate,Javier Saviola,javier saviola,Q186071,,javier pedro saviola fernandez;javier saviola
benfica,Benfica,river-plate,River Plate,Jonathan Urretaviscaya,jonathan urretaviscaya,Q717580,,jonathan matias urretaviscaya da luz;jonathan urretaviscaya
benfica,Benfica,river-plate,River Plate,Maxi Pereira,maxi pereira,Q214886,,maxi pereira;victorio maximiliano pereira paez
benfica,Benfica,river-plate,River Plate,Nicolás Otamendi,nicolas otamendi,DEMO-065-nicolás-otamendi,,nicolas hernan gonzalo otamendi;nicolas otamendi
benfica,Benfica,river-plate,River Plate,Pablo Aimar,pablo aimar,Q130215,,pablo aimar;pablo cesar aimar
benfica,Benfica,river-plate,River Plate,Ricardo Rojas,ricardo rojas,Q368534,,ricardo ismael rojas mendoza;ricardo rojas
benfica,Benfica,river-plate,River Plate,Rodrigo Mora,rodrigo mora,Q965316,,rodrigo mora;rodrigo mora de carvalho;rodrigo nicanor mora nunez
benfica,Benfica,river-plate,River Plate,Rogelio Funes Mori,rogelio funes mori,Q594121,,rogelio funes mori;rogelio gabriel funes mori
benfica,Benfica,santos,Santos,Alan Kardec Kevin Le,alan kardec kevin le,Q736325,,alan kardec;alan kardec de souza pereira junior;alan kardec kevin le
benfica,Benfica,santos,Santos,Alcides,alcides,Q460029,,alcides;alcides eduardo mendes de nbsp araujo alves
benfica,Benfica,santos,Santos,Alex,alex,Q216142,,alex;alex costa dos santos marie havior conetic;alex de oliveira nascimento;alex freitas;alex rodrigo dias da costa;alexandre henrique goncalves de freitas;alexsandro de souza;domingos alexandre martins da costa
benfica,Benfica,santos,Santos,Amaral,amaral,Q1342612,,alexandre da silva mariano;amaral;antonio cleilson da silva feitosa;joao justino amaral dos santos;wagner pereira cardozo;william jose de souza
benfica,Benfica,santos,Santos,André Luís,andre luis,Q940810,,andre luis;andre luis garcia
benfica,Benfica,santos,Santos,Argel Fuchs,argel fuchs,Q2277552,,argel fuchs;argelico fuchs
benfica,Benfica,santos,Santos,Benjamín Rollheiser,benjamin rollheiser,Q47436345,,benjamin rollheiser
benfica,Benfica,santos,Santos,Bruno Aguiar,bruno aguiar,Q927247,,bruno aguiar;bruno henrique fortunato aguiar;bruno joao morais aguiar
benfica,Benfica,santos,Santos,Carlos Vinícius,carlos vinicius,Q35694605,,carlos vinicius;carlos vinicius alves morais
benfica,Benfica,santos,Santos,Chiquinho,chiquinho,Q17486571,,alexandre da silva;chiquinho;francisco leonel lima silva machado;francisco sousa dos santos;paulo francisco da silva paz
benfica,Benfica,santos,Santos,Cláudio Adão,claudio adao,Q2348982,,claudio adalberto adao;claudio adao
benfica,Benfica,santos,Santos,Clóvis,clovis,Q18124360,,clovis;clovis bento da cruz
benfica,Benfica,santos,Santos,César,cesar,Q2448606,,cesar;cesar aparecido rodrigues;cesar bernardo dutra;cesar martins de oliveira;clederson cesar de souza
benfica,Benfica,santos,Santos,Derlis González,derlis gonzalez,Q2511522,,derlis alberto gonzalez galeano;derlis gonzalez
benfica,Benfica,santos,Santos,Douglas,douglas,Q1988686,,douglas;douglas de oliveira;douglas franco teixeira;douglas pereira dos santos;douglas renato de jesus;douglas silva bacelar
benfica,Benfica,santos,Santos,Edmundo,edmundo,Q20630995,,edmundo;edmundo alves de souza neto;edmundo joaquim pascoal da silva;edmundo silva
benfica,Benfica,santos,Santos,Emerson,emerson,Q215952,,emerson;emerson barbosa rodrigues dos santos;emerson da conceicao;emerson da luz;emerson dos santos da luz;emerson ferreira da rosa;emerson luiz firmino;emerson moises costa
benfica,Benfica,santos,Santos,Everson,everson,Q922946,,everson;everson felipe marques pires;everson pereira da silva
benfica,Benfica,santos,Santos,Fernandes,fernandes,Q16262948,,fernandes;joaquim fernandes da silva;rodrigo fernandes valete
benfica,Benfica,santos,Santos,Fernandinho,fernandinho,Q459356,,fernandinho;fernando alves santa clara;fernando camoes de araujo;fernando galhardo borges;fernando luiz roza;fernando paiva correa
benfica,Benfica,santos,Santos,Gabriel Barbosa,gabriel barbosa,Q13646572,,gabriel barbosa;gabriel barbosa almeida;gabriel barbosa avelino
benfica,Benfica,santos,Santos,Germano,germano,Q2450616,,germano;germano borovicz cardozo schweger;germano de figueiredo;germano luis de figueiredo;jose germano de sales
benfica,Benfica,santos,Santos,Gilberto,gilberto,Q311335,,gilberto;gilberto da silva melo;gilberto felix de melo;gilberto junior leite dos santos;gilberto moraes junior
benfica,Benfica,santos,Santos,Jardel,jardel,Q1188407,,jardel;jardel nivaldo vieira
benfica,Benfica,santos,Santos,Jonas,jonas,Q326476,,jonas;jonas gomes de sousa;jonas goncalves oliveira
benfica,Benfica,santos,Santos,João Lucas,joao lucas,Q26405010,,joao lucas;joao lucas de almeida carvalho;joao nuno silva cardoso lucas;joao paulo lazaro lucas
benfica,Benfica,santos,Santos,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
benfica,Benfica,santos,Santos,Keirrison,keirrison,Q314225,,keirrison;keirrison de souza carneiro
benfica,Benfica,santos,Santos,Leandro Silva,leandro silva,Q6509781,,leandro da silva;leandro silva
benfica,Benfica,santos,Santos,Lima,lima,Q922118,,adesvaldo jose de lima;antonio lima dos santos;aparecido francisco de lima;eduardo teixeira lima;francisco govinho lima;francisco lima;lima;rodrigo jose lima dos santos;willian lanes de lima
benfica,Benfica,santos,Santos,Luan Andrade,luan andrade,Q122971835,,luan andrade;luan andrade santana
benfica,Benfica,santos,Santos,Lucas Veríssimo,lucas verissimo,Q22703917,,lucas verissimo;lucas verissimo da silva
benfica,Benfica,santos,Santos,Luciano,luciano,Q16930222,,luciano;luciano fernandes;luciano jorge fernandes;luciano siqueira de oliveira;sebastiao carlos luciano
benfica,Benfica,santos,Santos,Luis Felipe,luis felipe,Q98815282,,luis felipe;luis felipe dias do nascimento;luis felipe hungria martins
benfica,Benfica,santos,Santos,Luisão,luisao,Q210950,,anderson luis da silva;luis fellipe campos doria;luisao
benfica,Benfica,santos,Santos,Luís Carlos,luis carlos,Q6706751,,luis carlos;luis carlos da silva marques;luis carlos de aquino guirra
benfica,Benfica,santos,Santos,Léo,leo,Q2452835,,leo;leonardo lourenco bastos;leonardo renan simoes de lacerda
benfica,Benfica,santos,Santos,Marcel,marcel,Q197591,,marcel;marcel augusto ortolan;marcel silva andrade
benfica,Benfica,santos,Santos,Marcelo,marcelo,Q721804,,marcelo;marcelo antonio guedes filho;marcelo dos santos cipriano;marcelo veridiano;marcelo vieira da silva junior
benfica,Benfica,santos,Santos,Marcos Leonardo,marcos leonardo,Q98534760,,marcos leonardo;marcos leonardo santos almeida
benfica,Benfica,santos,Santos,Marinho,marinho,Q3331974,,marinho;mario sergio santos costa;mario teixeira da costa
benfica,Benfica,santos,Santos,Matías Lacava,matias lacava,Q66309987,,matias lacava;matias rafael lacava gonzalez
benfica,Benfica,santos,Santos,Messias,messias,Q3307048,,messias;messias julio timula;messias rodrigues da silva junior;messias timula
benfica,Benfica,santos,Santos,Moreira,moreira,Q106281536,,antonio francisco nunes moreira;ismael moreira braga;moreira
benfica,Benfica,santos,Santos,Míchel,michel,Q558689,,jose miguel gonzalez martin del campo;michel;michel augusto modesto rafael dos santos;michel dos reis santana;michel fernando costa;michel garbini pereira;michel souza da silva;miguel alfonso herrero javaloyas;miguel angel carrilero gonzalez;miguel angel sanchez munoz;miguel marcos madera
benfica,Benfica,santos,Santos,Nenê,nene,Q316836,,adriano barbosa miranda da luz;anderson luiz de carvalho;claudio olinto de carvalho;nene;tamagnini manuel gomes batista
benfica,Benfica,santos,Santos,Paulinho,paulinho,Q73082,,joao paulo dias fernandes;jose paulo bezerra maciel junior;paulinho;paulo de almeida;paulo henrique sampaio filho;paulo henrique soares dos santos;paulo jose ramos mendes;paulo lucas santos paula;paulo luiz beraldo santos;paulo luiz massariol;paulo manuel neves alves;paulo sergio mota;paulo victor da silva
benfica,Benfica,santos,Santos,Paulo Almeida,paulo almeida,Q2011790,,paulo almeida;paulo almeida santos
benfica,Benfica,santos,Santos,Pedrinho,pedrinho,Q28971555,,pedrinho;pedro gabriel pereira lopes;pedro henrique azevedo pereira;pedro henrique oliveira dos santos;pedro luis vicencote;pedro victor delmino da silva
benfica,Benfica,santos,Santos,Pedro Silva,pedro silva,Q25936174,,pedro alves da silva;pedro silva
benfica,Benfica,santos,Santos,Pelé,pele,Q1991022,,judilson mamadu tuncara gomes;pedro miguel cardoso monteiro;pele;vitor hugo gomes passos
benfica,Benfica,santos,Santos,Reinaldo,reinaldo,Q180968,,jose reinaldo de lima;mauricio zacarias reinaldo rodrigues gomes;reinaldo;reinaldo da cruz oliveira;reinaldo da silva;reinaldo de souza;reinaldo francisco de oliveira;reinaldo gomes;reinaldo jose zacarias da silva;reinaldo rosa dos santos
benfica,Benfica,santos,Santos,Ricardo Rocha,ricardo rocha,Q428431,,ricardo roberto barreto rocha;ricardo rocha;ricardo sergio rocha azevedo
benfica,Benfica,santos,Santos,Ronaldo Guiaro,ronaldo guiaro,Q2466806,,ronaldo guiaro
benfica,Benfica,santos,Santos,Sílvio,silvio,Q713507,,silvio;silvio carlos de oliveira;silvio cesar ferreira da costa;silvio manuel de azevedo ferreira sa pereira
benfica,Benfica,santos,Santos,Valdir Bigode,valdir bigode,Q4007591,,valdir bigode;valdir de moraes filho
benfica,Benfica,santos,Santos,Valdo,valdo,Q519020,,valdo;valdo candido filho;valmiro lopes rocha
benfica,Benfica,santos,Santos,Victor Andrade,victor andrade,Q886577,,victor andrade;victor andrade santos
benfica,Benfica,santos,Santos,Weldon,weldon,Q1365589,,weldon;weldon santos de andrade
benfica,Benfica,santos,Santos,William,william,Q3568390,,william;william amaral de andrade;william de asevedo furtado;william junior salles de lima souza
benfica,Benfica,santos,Santos,Zeca,zeca,Q16266811,,jose carlos cracco neto;jose carlos goncalves rodrigues;jose fernandes andre cavaco miglietti;jose luiz ferreira rodrigues;zeca;zeca miglietti
benfica,Benfica,santos,Santos,Zézinho,zezinho,Q16266353,,jose gouveia martins;jose luis dos santos pinto;moyses ferreira alves;zezinho
benfica,Benfica,santos,Santos,Álvaro,alvaro,Q251042,,alvaro;alvaro gonzalez;alvaro gonzalez soberon;alvaro jose rodrigues valente;alvaro magalhaes;alvaro monteiro magalhaes;alvaro perez vazquez
benfica,Benfica,shakhtar-donetsk,Shakhtar Donetsk,Anatoliy Trubin,anatoliy trubin,Q61741633,,anatoliy trubin;anatoliy volodymyrovych trubin
benfica,Benfica,shakhtar-donetsk,Shakhtar Donetsk,David Neres,david neres,Q27801691,,david neres;david neres campos
benfica,Benfica,shakhtar-donetsk,Shakhtar Donetsk,Eduardo,eduardo,Q180444,,eduardo;eduardo adelino da silva;eduardo alves da silva;eduardo carvalho;eduardo dos reis carvalho;eduardo ferreira abdo pacheco;eduardo jesus;eduardo pacheco;eduardo pinto de jesus
benfica,Benfica,shakhtar-donetsk,Shakhtar Donetsk,Facundo Ferreyra,facundo ferreyra,Q1257196,,facundo ferreyra
benfica,Benfica,shakhtar-donetsk,Shakhtar Donetsk,Fernandinho,fernandinho,Q459356,,fernandinho;fernando alves santa clara;fernando camoes de araujo;fernando galhardo borges;fernando luiz roza;fernando paiva correa
benfica,Benfica,shakhtar-donetsk,Shakhtar Donetsk,Heorhiy Sudakov,heorhiy sudakov,Q100708799,,heorhiy sudakov;heorhiy viktorovych sudakov
benfica,Benfica,shakhtar-donetsk,Shakhtar Donetsk,Pedrinho,pedrinho,Q28971555,,pedrinho;pedro gabriel pereira lopes;pedro henrique azevedo pereira;pedro henrique oliveira dos santos;pedro luis vicencote;pedro victor delmino da silva
benfica,Benfica,slavia-prague,Slavia Prague,Alexander Bah,alexander bah,Q57408482,,alexander bah;alexander hartmann bah
benfica,Benfica,slavia-prague,Slavia Prague,David Jurásek,david jurasek,Q96070453,,david jurasek
benfica,Benfica,slavia-prague,Slavia Prague,Karel Poborský,karel poborsky,Q224033,,karel poborsky
benfica,Benfica,slavia-prague,Slavia Prague,Míchel,michel,Q558689,,jose miguel gonzalez martin del campo;michel;michel augusto modesto rafael dos santos;michel dos reis santana;michel fernando costa;michel garbini pereira;michel souza da silva;miguel alfonso herrero javaloyas;miguel angel carrilero gonzalez;miguel angel sanchez munoz;miguel marcos madera
benfica,Benfica,slavia-prague,Slavia Prague,Petar Musa,petar musa,Q84810924,,petar musa
benfica,Benfica,sparta-prague,Sparta Prague,Karel Poborský,karel poborsky,Q224033,,karel poborsky
benfica,Benfica,sparta-prague,Sparta Prague,Mihailo Ristić,mihailo ristic,Q18127546,,mihailo ristic
benfica,Benfica,sporting-cp,Sporting CP,André Carrillo,andre carrillo,Q1155889,,andre carrillo;andre martin carrillo diaz
benfica,Benfica,sporting-cp,Sporting CP,António Pacheco,antonio pacheco,Q3620472,,antonio manuel pacheco domingos;antonio pacheco;antonio pacheco d agosti
benfica,Benfica,sporting-cp,Sporting CP,Arthur John,arthur john,Q4799262,,arthur john
benfica,Benfica,sporting-cp,Sporting CP,Beto,beto,Q255024,,alberto antonio de paula;antonio alberto bastos pimparel;beto;gilberto galdino dos santos;joubert araujo martins;norberto bercique gomes betuncal;roberto luis gaspar de deus severo
benfica,Benfica,sporting-cp,Sporting CP,Bruma,bruma,Q1185419,,armindo tue na bangna;bruma
benfica,Benfica,sporting-cp,Sporting CP,Bruno Caires,bruno caires,Q11910114,,bruno caires;bruno ricardo mendonca de caires
benfica,Benfica,sporting-cp,Sporting CP,Bruno César,bruno cesar,Q713719,,bruno cesar;bruno cesar zanaki
